Region,Country,ISO Code,Drug Group,Drug,Year,KG Equivalent
Europe,Romania,ROU,ATS,Amphetamine,2019,0.0158
Europe,Romania,ROU,ATS,Prescription stimulants,2019,0.001
Europe,Romania,ROU,Sedatives and Tranquillizers,Benzodiazepines,2019,0.00379
Europe,Romania,ROU,Sedatives and Tranquillizers,Benzodiazepines,2019,0.042779999
Europe,Romania,ROU,Sedatives and Tranquillizers,Barbiturates,2019,0.00034
Europe,Romania,ROU,Sedatives and Tranquillizers,Other sedatives and tranquillizers,2019,0.0001
Europe,Romania,ROU,Sedatives and Tranquillizers,Other sedatives and tranquillizers,2019,0.00146
Europe,Romania,ROU,Sedatives and Tranquillizers,Non-specified sedatives and tranquillizers,2019,0.015
Europe,Romania,ROU,Hallucinogens,LSD,2019,3.31E-05
Europe,Romania,ROU,Substances not under international control,Other Plant-based substances,2019,0.49529
Europe,Romania,ROU,Substances not under international control,Other Plant-based substances,2019,0.19838
Europe,Romania,ROU,Substances not under international control,Synthetic cannabinoids (Spice),2019,0.02399
Europe,Romania,ROU,Substances not under international control,Synthetic cathinones,2019,0.00532
Europe,Romania,ROU,ATS,Prescription stimulants,2019,0.00012
Europe,Romania,ROU,Substances not under international control,Tryptamines,2019,2.007
Europe,Romania,ROU,Substances not under international control,Ketamine and phencyclidine-type substances,2019,0.78662
Europe,Romania,ROU,Substances not under international control,Ketamine and phencyclidine-type substances,2019,0.185
Europe,Romania,ROU,Substances not under international control,Phenethylamines,2019,0.002295
Europe,Russian Federation,RUS,Cannabis-type,Marijuana (herb),2019,10102.332
Europe,Russian Federation,RUS,Cannabis-type,Hashish (resin),2019,2786.322
Europe,Russian Federation,RUS,Cannabis-type,Cannabis plants,2019,2408.791
Europe,Russian Federation,RUS,Cannabis-type,Cannabis oil,2019,125.075
Europe,Russian Federation,RUS,Opioids,Heroin,2019,502.67
Europe,Russian Federation,RUS,Opioids,Opium,2019,7.579
Europe,Russian Federation,RUS,Opioids,Illicit morphine,2019,1.306
Europe,Russian Federation,RUS,Opioids,Poppy plants,2019,231.078
Europe,Russian Federation,RUS,Opioids,Other illicit opiates,2019,0.472
Europe,Russian Federation,RUS,Opioids,Other illicit opioids,2019,0.143
Europe,Russian Federation,RUS,ATS,Non-specified ATS,2019,40.78
Europe,Russian Federation,RUS,ATS,Amphetamine,2019,361.069
Europe,Russian Federation,RUS,ATS,Methamphetamine,2019,77.265
Europe,Russian Federation,RUS,ATS,Ecstasy-type substances,2019,443.526
Europe,Russian Federation,RUS,ATS,Other stimulants,2019,2135.103
Europe,Russian Federation,RUS,ATS,Other stimulants,2019,4.657
Europe,Russian Federation,RUS,ATS,Other stimulants,2019,785.403
Europe,Russian Federation,RUS,Precursors,Other precursors,2019,5.456
Europe,Russian Federation,RUS,Substances not under international control,GBL,2019,0.536
Europe,Russian Federation,RUS,Other miscellaneous,Other miscellaneous,2019,0.089
Europe,Russian Federation,RUS,Substances not under international control,Synthetic cannabinoids (Spice),2019,248.223
Europe,Russian Federation,RUS,Opioids,Pharmaceutical opioids,2019,1264.938
Asia,Saudi Arabia,SAU,Cannabis-type,Hashish (resin),2019,21739
Asia,Saudi Arabia,SAU,Opioids,Heroin,2019,29.447
Asia,Saudi Arabia,SAU,Opioids,Opium,2019,12.9
Asia,Saudi Arabia,SAU,Cocaine-type,Cocaine salts,2019,615.414
Asia,Saudi Arabia,SAU,Cocaine-type,Crack,2019,0.0475
Asia,Saudi Arabia,SAU,ATS,Amphetamine,2019,24789.70804
Asia,Saudi Arabia,SAU,ATS,Methamphetamine,2019,199.354
Asia,Saudi Arabia,SAU,Substances not under international control,Plant-based NPS,2019,1575453
Asia,Saudi Arabia,SAU,ATS,Prescription stimulants,2019,203.7565
Africa,Senegal,SEN,Cannabis-type,Marijuana (herb),2019,3472.822
Africa,Senegal,SEN,Cannabis-type,Hashish (resin),2019,0.5545
Africa,Senegal,SEN,Cannabis-type,Marijuana (herb),2019,0.1565
Africa,Senegal,SEN,Opioids,Heroin,2019,0.017
Africa,Senegal,SEN,Cocaine-type,Cocaine salts,2019,7.5221
Africa,Senegal,SEN,ATS,Amphetamine,2019,2.3
Africa,Senegal,SEN,ATS,Prescription stimulants,2019,174.973
Europe,Serbia,SRB,Cannabis-type,Marijuana (herb),2019,7059.49049
Europe,Serbia,SRB,Cannabis-type,Hashish (resin),2019,1.77068
Europe,Serbia,SRB,Cannabis-type,Cannabis oil,2019,0.66
Europe,Serbia,SRB,Cannabis-type,Cannabis seed,2019,3.503
Europe,Serbia,SRB,Opioids,Heroin,2019,171.93276
Europe,Serbia,SRB,Cocaine-type,Cocaine salts,2019,13.60977
Europe,Serbia,SRB,ATS,Non-specified ATS,2019,71.29185
Europe,Serbia,SRB,ATS,Non-specified ATS,2019,0.34375
Europe,Serbia,SRB,ATS,Amphetamine,2019,0.04
Europe,Serbia,SRB,ATS,Methamphetamine,2019,0.00155
Europe,Serbia,SRB,ATS,Ecstasy-type substances,2019,31.13854
Europe,Serbia,SRB,ATS,Ecstasy-type substances,2019,2.616505
Europe,Serbia,SRB,Opioids,Pharmaceutical opioids,2019,0.025
Europe,Serbia,SRB,Hallucinogens,Non-specified hallucinogens,2019,0.0018
Europe,Serbia,SRB,Hallucinogens,Non-specified hallucinogens,2019,0.006
Europe,Serbia,SRB,Substances not under international control,Other substances not under int. control,2019,40.47661
Europe,Serbia,SRB,Substances not under international control,Other substances not under int. control,2019,7.60194983
Europe,Serbia,SRB,Other miscellaneous,Other miscellaneous,2019,0.00522506
Europe,Slovakia,SVK,Cannabis-type,Marijuana (herb),2019,131.36
Europe,Slovakia,SVK,Cannabis-type,Hashish (resin),2019,0.485
Europe,Slovakia,SVK,Cannabis-type,Cannabis plants,2019,161.1
Europe,Slovakia,SVK,Cannabis-type,Cannabis oil,2019,0.010427
Europe,Slovakia,SVK,Cannabis-type,Other types of cannabis,2019,1.032
Europe,Slovakia,SVK,Opioids,Heroin,2019,1.517
Europe,Slovakia,SVK,Opioids,Illicit morphine,2019,0.0008
Europe,Slovakia,SVK,Opioids,Pharmaceutical opioids,2019,0
Europe,Slovakia,SVK,Cocaine-type,Cocaine salts,2019,0.348
Europe,Slovakia,SVK,ATS,Amphetamine,2019,0.042
Europe,Slovakia,SVK,ATS,Methamphetamine,2019,8.836
Europe,Slovakia,SVK,ATS,Ecstasy-type substances,2019,0.352571
Europe,Slovakia,SVK,ATS,Methamphetamine,2019,1.1
Europe,Slovakia,SVK,Hallucinogens,LSD,2019,8.00E-07
Europe,Slovakia,SVK,Hallucinogens,Other Hallucinogens,2019,0.42942
Europe,Spain,ESP,Cannabis-type,Marijuana (herb),2019,39861
Europe,Spain,ESP,Cannabis-type,Hashish (resin),2019,349489
Europe,Spain,ESP,Cannabis-type,Cannabis plants,2019,153899.5
Europe,Spain,ESP,Cannabis-type,Cannabis oil,2019,27.338
Europe,Spain,ESP,Cannabis-type,Cannabis seed,2019,24.698
Europe,Spain,ESP,Cannabis-type,Other types of cannabis,2019,31.902
Europe,Spain,ESP,Cannabis-type,Other types of cannabis,2019,30.069
Europe,Spain,ESP,Opioids,Heroin,2019,234
Europe,Spain,ESP,Opioids,Opium,2019,1.761
Europe,Spain,ESP,Opioids,Illicit morphine,2019,0.01
Europe,Spain,ESP,Opioids,Other illicit opiates,2019,5.593
Europe,Spain,ESP,Opioids,Other illicit opioids,2019,0.005
Europe,Spain,ESP,Opioids,Pharmaceutical opioids,2019,0.009
Europe,Spain,ESP,Opioids,Pharmaceutical opioids,2019,0.006
Europe,Spain,ESP,Opioids,Pharmaceutical opioids,2019,0.0009
Europe,Spain,ESP,Opioids,Pharmaceutical opioids,2019,2.476
Europe,Spain,ESP,Cocaine-type,Cocaine salts,2019,37868
Europe,Spain,ESP,Cocaine-type,Crack,2019,0.9
Europe,Spain,ESP,Cocaine-type,Coca leaf,2019,275.718
Europe,Spain,ESP,Cocaine-type,Other coca/cocaine type,2019,0.775
Europe,Spain,ESP,ATS,Amphetamine,2019,437
Europe,Spain,ESP,ATS,Amphetamine,2019,23.389091
Europe,Spain,ESP,ATS,Methamphetamine,2019,1559
Europe,Spain,ESP,ATS,Methamphetamine,2019,51.19425
Europe,Spain,ESP,ATS,Ecstasy-type substances,2019,340
Europe,Spain,ESP,ATS,Ecstasy-type substances,2019,73.396556
Europe,Spain,ESP,ATS,Prescription stimulants,2019,3.4225
Europe,Spain,ESP,ATS,Other stimulants,2019,1.277
Europe,Spain,ESP,ATS,Other stimulants,2019,0.4145
Europe,Spain,ESP,ATS,Other stimulants,2019,1.05425
Europe,Spain,ESP,Substances not under international control,Plant-based NPS,2019,1324
Europe,Spain,ESP,Hallucinogens,Other Hallucinogens,2019,0.120700002
Europe,Spain,ESP,Substances not under international control,Phenethylamines,2019,0.002865
Europe,Spain,ESP,Sedatives and Tranquillizers,Benzodiazepines,2019,2.002489955
Europe,Spain,ESP,Sedatives and Tranquillizers,Barbiturates,2019,0.392859991
Europe,Spain,ESP,Sedatives and Tranquillizers,Methaqualone,2019,0.00025
Europe,Spain,ESP,Sedatives and Tranquillizers,GHB,2019,17.789
Europe,Spain,ESP,Substances not under international control,GBL,2019,0.031
Europe,Spain,ESP,Solvents and Inhallants,Solvents and inhalants,2019,10.349
Europe,Spain,ESP,Sedatives and Tranquillizers,Other sedatives and tranquillizers,2019,0.01783
Europe,Spain,ESP,Hallucinogens,LSD,2019,6.45E-05
Europe,Spain,ESP,Hallucinogens,Other Hallucinogens,2019,7.465700111
Europe,Spain,ESP,ATS,Other stimulants,2019,0.31025
Europe,Spain,ESP,Hallucinogens,Other Hallucinogens,2019,0.500600007
Europe,Spain,ESP,Substances not under international control,Ketamine and phencyclidine-type substances,2019,10.1
Europe,Spain,ESP,Substances not under international control,Ketamine and phencyclidine-type substances,2019,7.377
Europe,Spain,ESP,Hallucinogens,Other Hallucinogens,2019,0.021
Europe,Spain,ESP,Hallucinogens,Other Hallucinogens,2019,0.122700002
Europe,Spain,ESP,Substances not under international control,Plant-based NPS,2019,254
Europe,Spain,ESP,Substances not under international control,Other Plant-based substances,2019,0.945
Europe,Spain,ESP,Cocaine-type,Coca paste/cocaine base,2019,30.107
Asia,Sri Lanka,LKA,Cannabis-type,Marijuana (herb),2019,7071.093
Asia,Sri Lanka,LKA,Cannabis-type,Hashish (resin),2019,15.162
Asia,Sri Lanka,LKA,Opioids,Heroin,2019,1741.992
Asia,Sri Lanka,LKA,Cocaine-type,Cocaine salts,2019,10.839
Asia,Sri Lanka,LKA,ATS,Methamphetamine,2019,35.445
Asia,Sri Lanka,LKA,Other miscellaneous,Other miscellaneous,2019,5.911
Asia,Sri Lanka,LKA,Other miscellaneous,Other miscellaneous,2019,0
Asia,Sri Lanka,LKA,Other miscellaneous,Other miscellaneous,2019,0
Europe,Sweden,SWE,Cannabis-type,Marijuana (herb),2019,1422.2
Europe,Sweden,SWE,Cannabis-type,Hashish (resin),2019,1418.9
Europe,Sweden,SWE,Cannabis-type,Cannabis oil,2019,25.3
Europe,Sweden,SWE,Cannabis-type,Other types of cannabis,2019,3
Europe,Sweden,SWE,Opioids,Heroin,2019,64.37
Europe,Sweden,SWE,Opioids,Opium,2019,34.64
Europe,Sweden,SWE,Opioids,Illicit morphine,2019,6.4
Europe,Sweden,SWE,Opioids,Illicit morphine,2019,0.009
Europe,Sweden,SWE,Opioids,Pharmaceutical opioids,2019,10
Europe,Sweden,SWE,Opioids,Pharmaceutical opioids,2019,1.801800027
Europe,Sweden,SWE,Opioids,Pharmaceutical opioids,2019,1.222500018
Europe,Sweden,SWE,Opioids,Pharmaceutical opioids,2019,5.166
Europe,Sweden,SWE,Opioids,Pharmaceutical opioids,2019,84.33655126
Europe,Sweden,SWE,Opioids,Pharmaceutical opioids,2019,0.194250003
Europe,Sweden,SWE,Opioids,Pharmaceutical opioids,2019,6.5
Europe,Sweden,SWE,Opioids,Pharmaceutical opioids,2019,0.450200007
Europe,Sweden,SWE,Cocaine-type,Cocaine salts,2019,121.44
Europe,Sweden,SWE,Cocaine-type,Coca leaf,2019,0.8
Europe,Sweden,SWE,ATS,Amphetamine,2019,997.2
Europe,Sweden,SWE,ATS,Amphetamine,2019,0.449834
Europe,Sweden,SWE,ATS,Methamphetamine,2019,2.6
Europe,Sweden,SWE,ATS,Methamphetamine,2019,0.0027
Europe,Sweden,SWE,ATS,Ecstasy-type substances,2019,174.7
Europe,Sweden,SWE,ATS,Ecstasy-type substances,2019,25.218718
Europe,Sweden,SWE,Substances not under international control,Plant-based NPS,2019,5204.7
Europe,Sweden,SWE,ATS,Amphetamine,2019,24
Europe,Sweden,SWE,ATS,Prescription stimulants,2019,1.607
Europe,Sweden,SWE,Sedatives and Tranquillizers,Benzodiazepines,2019,272
Europe,Sweden,SWE,Sedatives and Tranquillizers,Benzodiazepines,2019,36.45893919
Europe,Sweden,SWE,Sedatives and Tranquillizers,Barbiturates,2019,0.447
Europe,Sweden,SWE,Sedatives and Tranquillizers,GHB,2019,6.2
Europe,Sweden,SWE,Sedatives and Tranquillizers,GHB,2019,7910
Europe,Sweden,SWE,Sedatives and Tranquillizers,Benzodiazepines,2019,0.00435
Europe,Sweden,SWE,Sedatives and Tranquillizers,Other sedatives and tranquillizers,2019,15.6
Europe,Sweden,SWE,Hallucinogens,LSD,2019,0.00137505
Europe,Sweden,SWE,ATS,Other stimulants,2019,0.01825
Europe,Sweden,SWE,Substances not under international control,Other Plant-based substances,2019,2.8
Europe,Sweden,SWE,Hallucinogens,Other Hallucinogens,2019,5.9
Europe,Sweden,SWE,Substances not under international control,GBL,2019,35.6
Europe,Sweden,SWE,Substances not under international control,Ketamine and phencyclidine-type substances,2019,3
Asia,Tajikistan,TJK,Cannabis-type,Marijuana (herb),2019,60.519
Asia,Tajikistan,TJK,Cannabis-type,Cannabis plants,2019,223801.9
Asia,Tajikistan,TJK,Opioids,Opium,2019,788.428
Asia,Tajikistan,TJK,ATS,Methamphetamine,2019,5.486
Europe,Turkey,TUR,Cannabis-type,Marijuana (herb),2019,36294.279
Europe,Turkey,TUR,Cannabis-type,Hashish (resin),2019,27888.905
Europe,Turkey,TUR,Cannabis-type,Cannabis plants,2019,4227669.4
Europe,Turkey,TUR,Cannabis-type,Cannabis oil,2019,4.592
Europe,Turkey,TUR,Cannabis-type,Marijuana (herb),2019,26290.88
Europe,Turkey,TUR,Opioids,Heroin,2019,19962.772
Europe,Turkey,TUR,Opioids,Opium,2019,1314.175
Europe,Turkey,TUR,Opioids,Illicit morphine,2019,28.164
Europe,Turkey,TUR,Opioids,Heroin,2019,202.028
Europe,Turkey,TUR,Opioids,Pharmaceutical opioids,2019,5.881850088
Europe,Turkey,TUR,Opioids,Pharmaceutical opioids,2019,2.505600037
Europe,Turkey,TUR,Opioids,Pharmaceutical opioids,2019,0.450150007
Europe,Turkey,TUR,Cocaine-type,Cocaine salts,2019,1634.292
Europe,Turkey,TUR,Cocaine-type,Non-specified cocaine,2019,3.857
Europe,Turkey,TUR,ATS,Amphetamine,2019,18.497
Europe,Turkey,TUR,ATS,Methamphetamine,2019,1042.185
Europe,Turkey,TUR,ATS,Ecstasy-type substances,2019,2356.508955
Europe,Turkey,TUR,ATS,Amphetamine,2019,2803.661751
Europe,Turkey,TUR,Sedatives and Tranquillizers,GHB,2019,19.487
Europe,Turkey,TUR,Hallucinogens,LSD,2019,0.03
Europe,Turkey,TUR,Hallucinogens,LSD,2019,0.00127855
Europe,Turkey,TUR,Substances not under international control,Plant-based NPS,2019,5.241
Europe,Turkey,TUR,Substances not under international control,Other Plant-based substances,2019,0.199
Europe,Turkey,TUR,Substances not under international control,Plant-based NPS,2019,38.111
Europe,Turkey,TUR,Substances not under international control,Synthetic cannabinoids (Spice),2019,709.791
Europe,Turkey,TUR,Substances not under international control,Synthetic cannabinoids (Spice),2019,13.117
Europe,Turkey,TUR,Precursors,Acetic anhydride,2019,803
Europe,Turkey,TUR,Substances not under international control,GBL,2019,2.47
Americas,Uruguay,URY,Cannabis-type,Marijuana (herb),2019,2029.80893
Americas,Uruguay,URY,Cannabis-type,Hashish (resin),2019,0.002
Americas,Uruguay,URY,Cannabis-type,Cannabis plants,2019,165.4
Americas,Uruguay,URY,Cannabis-type,Cannabis seed,2019,1.13655
Americas,Uruguay,URY,Cannabis-type,Cannabis seed,2019,0.00211
Americas,Uruguay,URY,Cannabis-type,Marijuana (herb),2019,24.8752
Americas,Uruguay,URY,Cannabis-type,Marijuana (herb),2019,0.051
Americas,Uruguay,URY,Opioids,Heroin,2019,0.1098
Americas,Uruguay,URY,Cocaine-type,Cocaine salts,2019,11956.07365
Americas,Uruguay,URY,Cocaine-type,Crack,2019,0.0001
Americas,Uruguay,URY,Cocaine-type,Coca leaf,2019,0.2172
Americas,Uruguay,URY,Cocaine-type,Coca paste/cocaine base,2019,66.29651
Americas,Uruguay,URY,ATS,Methamphetamine,2019,0.0025
Americas,Uruguay,URY,ATS,Ecstasy-type substances,2019,3.98767
Americas,Uruguay,URY,ATS,Ecstasy-type substances,2019,0.116259
Americas,Uruguay,URY,Hallucinogens,LSD,2019,0.135
Americas,Uruguay,URY,Hallucinogens,LSD,2019,2.12E-05
Asia,Uzbekistan,UZB,Cannabis-type,Marijuana (herb),2019,736.405
Asia,Uzbekistan,UZB,Cannabis-type,Hashish (resin),2019,111.635
Asia,Uzbekistan,UZB,Opioids,Heroin,2019,40.944
Asia,Uzbekistan,UZB,Opioids,Opium,2019,224.624
Asia,Uzbekistan,UZB,Opioids,Poppy plants,2019,62.853
Asia,Uzbekistan,UZB,Sedatives and Tranquillizers,Non-specified sedatives and tranquillizers,2019,0.532
Asia,Uzbekistan,UZB,Sedatives and Tranquillizers,Other sedatives and tranquillizers,2019,0.628579986
Asia,Uzbekistan,UZB,Opioids,Pharmaceutical opioids,2019,23.825
Asia,Uzbekistan,UZB,Substances not under international control,Synthetic cannabinoids (Spice),2019,0.19409
Americas,Venezuela (Bolivarian Republic of),VEN,Cannabis-type,Marijuana (herb),2019,15578.24
Americas,Venezuela (Bolivarian Republic of),VEN,Cannabis-type,Cannabis plants,2019,125.5
Americas,Venezuela (Bolivarian Republic of),VEN,Opioids,Heroin,2019,5.148
Americas,Venezuela (Bolivarian Republic of),VEN,Cocaine-type,Cocaine salts,2019,28789.14
Americas,Venezuela (Bolivarian Republic of),VEN,Cocaine-type,Crack,2019,3.526
Americas,Venezuela (Bolivarian Republic of),VEN,Cocaine-type,Coca paste/cocaine base,2019,0.229
Americas,Venezuela (Bolivarian Republic of),VEN,ATS,Amphetamine,2019,0.81
Americas,Venezuela (Bolivarian Republic of),VEN,ATS,Amphetamine,2019,0.00075
